"did","measurement_time","temp_out","temp_in","humid","pressure"
1,"2021-10-06 18:10:34",15.1,23.0,43.4,1017.0
1,"2021-10-06 18:20:18",15.0,22.9,43.5,1017.1
1,"2021-10-06 18:30:03",15.2,22.9,43.7,1017.2
1,"2021-10-06 18:39:47",15.1,22.9,43.6,1017.3
1,"2021-10-06 18:49:32",14.8,22.8,43.5,1017.3
1,"2021-10-06 18:59:16",15.2,22.8,43.5,1017.4
1,"2021-10-06 19:09:00",15.2,22.8,43.4,1017.4
1,"2021-10-06 19:18:44",15.2,22.7,43.5,1017.5
1,"2021-10-06 19:28:28",15.0,22.7,43.5,1017.5
1,"2021-10-06 19:38:13",15.0,22.6,42.9,1017.5
1,"2021-10-06 19:47:57",14.5,22.6,42.7,1017.6
1,"2021-10-06 19:57:41",14.6,22.6,42.6,1017.7
1,"2021-10-06 20:07:25",14.4,22.5,42.7,1017.5
1,"2021-10-06 20:17:10",14.5,22.5,42.6,1017.6
1,"2021-10-06 20:26:54",14.5,22.5,43.4,1017.5
1,"2021-10-06 20:36:38",13.8,22.5,43.5,1017.5
1,"2021-10-06 20:46:22",13.5,22.5,43.7,1017.6
1,"2021-10-06 20:56:06",13.7,22.4,43.7,1017.6
1,"2021-10-06 21:05:51",13.5,22.4,44.0,1017.8
1,"2021-10-06 21:15:35",13.4,22.4,44.0,1017.8
1,"2021-10-06 21:25:19",13.7,22.4,44.0,1017.8
1,"2021-10-06 21:35:03",13.1,22.4,43.8,1017.8
1,"2021-10-06 21:44:47",13.0,22.4,43.9,1017.9
1,"2021-10-06 21:54:31",13.3,22.4,43.8,1018.0
1,"2021-10-06 22:04:16",13.3,22.3,43.8,1018.1
1,"2021-10-06 22:14:00",13.5,22.3,43.9,1018.3
1,"2021-10-06 22:23:45",12.9,22.4,43.8,1018.3
1,"2021-10-06 22:33:30",12.8,22.3,43.7,1018.2
1,"2021-10-06 22:43:12",12.7,22.2,43.8,1018.2
1,"2021-10-06 22:52:56",13.2,22.1,44.0,1018.0
1,"2021-10-06 23:02:40",13.1,22.0,44.0,1018.2
1,"2021-10-06 23:12:25",13.1,21.9,44.1,1018.2
1,"2021-10-06 23:22:09",13.3,21.8,44.0,1018.2
1,"2021-10-06 23:31:53",12.5,21.7,44.5,1018.1
1,"2021-10-06 23:41:37",12.4,21.6,44.4,1018.2
1,"2021-10-06 23:51:21",12.3,21.5,44.5,1018.3
1,"2021-10-07 00:01:05",11.8,21.4,44.6,1018.4
1,"2021-10-07 00:10:49",12.1,21.3,44.6,1018.5
1,"2021-10-07 00:20:33",12.0,21.1,44.6,1018.5
1,"2021-10-07 00:30:17",12.0,21.0,44.7,1018.6
1,"2021-10-07 00:40:01",11.7,21.0,44.7,1018.7
1,"2021-10-07 00:49:46",11.6,20.9,44.8,1018.7
1,"2021-10-07 00:59:29",11.4,20.8,44.8,1018.5
1,"2021-10-07 01:09:13",11.3,20.7,44.8,1018.5
1,"2021-10-07 01:18:57",11.3,20.6,44.9,1018.5
1,"2021-10-07 01:28:42",10.9,20.5,44.7,1018.6
1,"2021-10-07 01:38:26",11.1,20.4,44.8,1018.5
1,"2021-10-07 01:48:09",10.9,20.4,44.9,1018.6
1,"2021-10-07 01:57:55",10.9,20.3,44.9,1018.7
1,"2021-10-07 02:07:37",11.0,20.2,44.9,1018.8
1,"2021-10-07 02:17:22",11.0,20.2,44.9,1018.6
1,"2021-10-07 02:27:06",10.8,20.1,44.9,1018.5
1,"2021-10-07 02:36:50",10.7,20.1,44.8,1018.5
1,"2021-10-07 02:46:35",10.8,20.0,44.8,1018.5
1,"2021-10-07 02:56:18",10.7,19.9,44.8,1018.6
1,"2021-10-07 03:06:02",10.8,19.9,44.9,1018.6
1,"2021-10-07 03:15:47",10.9,19.9,44.8,1018.6
1,"2021-10-07 03:25:31",10.8,19.8,44.8,1018.7
1,"2021-10-07 03:35:15",10.8,19.8,44.7,1018.9
1,"2021-10-07 03:45:00",10.7,19.7,44.7,1018.7
1,"2021-10-07 03:54:44",10.9,19.7,44.7,1018.8
1,"2021-10-07 04:04:28",10.9,19.6,44.7,1018.8
1,"2021-10-07 04:14:12",10.8,19.6,44.7,1019.0
1,"2021-10-07 04:23:56",11.2,19.6,44.8,1019.0
1,"2021-10-07 04:33:40",11.0,19.5,44.9,1019.3
1,"2021-10-07 04:43:24",10.9,19.5,44.8,1019.2
1,"2021-10-07 04:53:08",11.0,19.5,44.9,1019.3
1,"2021-10-07 05:02:52",11.0,19.5,44.9,1019.2
1,"2021-10-07 05:12:37",11.0,19.4,44.8,1019.3
1,"2021-10-07 05:22:21",10.9,19.4,44.7,1019.3
1,"2021-10-07 05:32:05",10.9,19.4,44.8,1019.4
1,"2021-10-07 05:41:49",10.8,19.3,44.7,1019.6
1,"2021-10-07 05:51:33",10.6,19.3,45.4,1019.7
1,"2021-10-07 06:01:18",10.5,19.4,47.8,1019.4
1,"2021-10-07 06:11:02",10.5,19.4,49.8,1019.5
1,"2021-10-07 06:20:47",10.6,19.4,49.8,1019.5
1,"2021-10-07 06:30:30",10.6,19.4,49.2,1019.6
1,"2021-10-07 06:40:15",10.6,19.4,48.5,1019.4
1,"2021-10-07 06:50:00",10.7,19.5,47.7,1019.5
1,"2021-10-07 06:59:42",11.0,19.4,47.5,1019.3
1,"2021-10-07 07:09:27",11.1,19.4,47.4,1019.4
1,"2021-10-07 07:19:10",11.1,19.4,47.1,1019.1
1,"2021-10-07 07:28:54",11.2,19.4,47.1,1019.3
1,"2021-10-07 07:38:38",11.3,19.4,47.0,1019.4
1,"2021-10-07 07:48:24",11.4,19.5,46.9,1019.4
1,"2021-10-07 07:58:07",11.7,19.5,46.8,1019.4
1,"2021-10-07 08:07:51",12.0,19.5,46.8,1019.4
1,"2021-10-07 08:17:35",12.2,19.5,46.3,1019.3
1,"2021-10-07 08:27:19",12.5,19.6,45.6,1019.4
1,"2021-10-07 08:37:04",12.6,19.6,45.1,1019.4
1,"2021-10-07 08:46:49",12.8,19.6,44.9,1019.4
1,"2021-10-07 08:56:31",13.1,19.6,44.0,1019.5
1,"2021-10-07 09:06:15",13.3,19.7,44.1,1019.4
1,"2021-10-07 09:15:59",13.4,19.7,44.6,1019.5
1,"2021-10-07 09:25:44",13.7,19.8,43.6,1019.3
1,"2021-10-07 09:35:28",13.9,19.8,43.6,1019.1
1,"2021-10-07 09:45:13",14.0,19.9,43.8,1019.0
1,"2021-10-07 09:54:57",14.3,19.9,42.8,1018.8
1,"2021-10-07 10:04:41",14.6,19.9,42.2,1018.7
1,"2021-10-07 10:14:26",14.7,20.1,45.9,1018.6
1,"2021-10-07 10:24:10",14.9,20.2,45.5,1018.6
1,"2021-10-07 10:33:55",15.0,20.3,45.2,1018.5
1,"2021-10-07 10:43:39",14.8,20.4,43.9,1018.3
1,"2021-10-07 10:53:24",15.2,20.6,43.2,1018.2
1,"2021-10-07 11:03:08",15.2,20.7,43.0,1018.1
1,"2021-10-07 11:12:53",15.2,20.9,43.1,1018.0
1,"2021-10-07 11:22:37",15.5,21.0,42.9,1018.0
1,"2021-10-07 11:32:22",15.5,21.2,42.7,1018.0
1,"2021-10-07 11:42:06",16.0,21.4,42.5,1017.8
1,"2021-10-07 11:51:51",16.1,21.5,42.3,1017.6
1,"2021-10-07 12:01:35",16.5,21.7,42.0,1017.6
1,"2021-10-07 12:11:20",16.6,21.7,42.0,1017.4
1,"2021-10-07 12:21:04",17.0,21.8,42.0,1017.2
1,"2021-10-07 12:30:49",17.0,21.9,43.0,1017.1
1,"2021-10-07 12:40:33",17.0,22.0,42.6,1016.9
1,"2021-10-07 12:50:18",17.9,22.0,41.8,1016.8
1,"2021-10-07 13:00:02",18.2,22.1,40.6,1016.6
1,"2021-10-07 13:09:47",18.5,22.1,41.2,1016.5
1,"2021-10-07 13:19:32",18.6,22.1,41.1,1016.4
1,"2021-10-07 13:29:16",19.1,22.3,40.6,1016.4
1,"2021-10-07 13:39:01",19.3,22.5,40.3,1016.4
1,"2021-10-07 13:48:47",18.9,22.8,40.0,1016.1
1,"2021-10-07 13:58:30",18.8,23.0,39.8,1016.2
1,"2021-10-07 14:08:14",18.3,23.1,39.4,1016.2
1,"2021-10-07 14:17:59",18.6,23.2,38.9,1016.0
1,"2021-10-07 14:27:44",18.4,23.2,38.5,1015.9
1,"2021-10-07 14:37:28",18.2,23.2,38.0,1015.8
1,"2021-10-07 14:47:13",18.0,23.3,37.7,1015.9
1,"2021-10-07 14:56:57",18.1,23.4,37.0,1016.0
1,"2021-10-07 15:06:41",18.0,23.4,36.7,1015.9
1,"2021-10-07 15:16:26",17.5,23.3,36.8,1016.0
1,"2021-10-07 15:26:10",17.3,23.3,37.0,1015.9
1,"2021-10-07 15:35:54",17.3,23.2,36.5,1015.8
1,"2021-10-07 15:45:38",17.0,23.1,36.4,1016.0
1,"2021-10-07 15:55:22",17.0,23.0,37.0,1015.9
1,"2021-10-07 16:05:07",17.0,23.0,36.8,1016.0
1,"2021-10-07 16:14:51",16.9,22.9,36.4,1016.1
1,"2021-10-07 16:24:35",17.0,22.8,36.2,1016.0
1,"2021-10-07 16:34:20",16.7,22.8,35.9,1016.0
1,"2021-10-07 16:44:04",16.6,22.7,36.1,1016.0
1,"2021-10-07 16:53:48",16.4,22.6,36.3,1016.0
1,"2021-10-07 17:03:32",16.3,22.5,36.6,1016.2
1,"2021-10-07 17:13:16",15.9,22.5,37.1,1016.5
1,"2021-10-07 17:23:00",16.0,22.5,37.2,1016.3
1,"2021-10-07 17:32:45",15.7,22.4,37.4,1016.2
1,"2021-10-07 17:42:29",15.7,22.4,37.3,1016.2
1,"2021-10-07 17:52:13",15.7,22.3,37.5,1016.1
1,"2021-10-07 18:01:57",15.6,22.3,38.5,1016.2
1,"2021-10-07 18:11:41",15.5,22.3,38.6,1016.3
1,"2021-10-07 18:21:26",15.7,22.3,39.0,1016.3
1,"2021-10-07 18:31:10",15.7,22.3,38.9,1016.2
1,"2021-10-07 18:40:54",15.6,22.2,38.9,1016.1
1,"2021-10-07 18:50:39",15.6,22.5,37.4,1016.0
1,"2021-10-07 19:00:24",15.5,22.7,36.9,1015.7
1,"2021-10-07 19:10:08",15.3,22.8,36.6,1015.8
1,"2021-10-07 19:19:53",15.4,22.8,36.7,1015.5
1,"2021-10-07 19:29:37",15.4,22.9,36.4,1015.8
1,"2021-10-07 19:39:21",15.2,22.8,36.3,1015.8
1,"2021-10-07 19:49:06",15.1,22.9,36.6,1015.8
1,"2021-10-07 19:58:50",15.0,22.9,37.3,1015.8
1,"2021-10-07 20:08:35",14.9,23.0,37.8,1015.9
1,"2021-10-07 20:18:19",14.7,23.0,38.4,1015.8
1,"2021-10-07 20:28:03",14.6,23.0,39.0,1015.6
1,"2021-10-07 20:37:48",14.4,23.0,39.6,1015.8
1,"2021-10-07 20:47:32",14.0,22.6,40.6,1015.8
1,"2021-10-07 20:57:16",13.8,22.4,41.3,1015.8
1,"2021-10-07 21:07:00",14.1,22.2,41.9,1016.1
1,"2021-10-07 21:16:44",13.8,22.1,42.5,1016.1
1,"2021-10-07 21:26:29",14.1,22.0,43.5,1016.1
1,"2021-10-07 21:36:11",14.1,21.9,43.6,1016.1
1,"2021-10-07 21:45:55",14.1,21.8,44.2,1015.9
1,"2021-10-07 21:55:39",14.2,21.7,44.4,1015.8
1,"2021-10-07 22:05:23",13.9,21.6,44.2,1015.7
1,"2021-10-07 22:15:07",13.9,21.5,44.7,1015.5
1,"2021-10-07 22:24:53",13.8,21.4,44.8,1015.5
1,"2021-10-07 22:34:36",13.7,21.2,45.0,1015.1
1,"2021-10-07 22:44:19",13.7,21.1,45.3,1015.3
1,"2021-10-07 22:54:03",13.6,21.0,45.6,1015.3
1,"2021-10-07 23:03:48",13.8,21.0,45.8,1015.2
1,"2021-10-07 23:13:32",13.5,20.9,45.9,1015.0
1,"2021-10-07 23:23:16",13.5,20.8,46.0,1015.1
1,"2021-10-07 23:33:00",13.4,20.8,46.2,1015.1
1,"2021-10-07 23:42:44",13.1,20.7,46.2,1015.1
1,"2021-10-07 23:52:28",13.2,20.6,45.8,1015.1
1,"2021-10-08 00:02:13",12.9,20.6,45.7,1014.9
1,"2021-10-08 00:11:57",12.9,20.5,45.4,1014.9
1,"2021-10-08 00:21:41",12.9,20.4,45.3,1014.9
1,"2021-10-08 00:31:25",12.5,20.4,45.3,1014.8
1,"2021-10-08 00:41:09",12.4,20.3,45.3,1014.8
1,"2021-10-08 00:50:53",12.3,20.3,45.4,1014.8
1,"2021-10-08 01:00:37",12.4,20.2,45.6,1014.7
1,"2021-10-08 01:10:21",12.5,20.2,45.7,1014.6
1,"2021-10-08 01:20:05",12.4,20.1,45.9,1014.5
1,"2021-10-08 01:29:49",12.6,20.1,46.0,1014.4
1,"2021-10-08 01:39:34",12.5,20.0,46.0,1014.6
1,"2021-10-08 01:49:18",12.7,20.0,46.3,1014.6
1,"2021-10-08 01:59:02",12.7,20.0,46.4,1014.4
1,"2021-10-08 02:08:46",12.7,19.9,46.4,1014.6
1,"2021-10-08 02:18:30",12.7,19.9,46.5,1014.5
1,"2021-10-08 02:28:14",12.5,19.9,46.6,1014.5
1,"2021-10-08 02:37:58",12.4,19.8,46.6,1014.5
1,"2021-10-08 02:47:43",12.3,19.8,46.8,1014.5
1,"2021-10-08 02:57:28",12.3,19.8,46.8,1014.6
1,"2021-10-08 03:07:10",12.1,19.7,46.8,1014.6
1,"2021-10-08 03:16:54",12.1,19.7,47.0,1014.7
1,"2021-10-08 03:26:39",12.3,19.7,47.1,1014.8
1,"2021-10-08 03:36:23",12.2,19.6,47.2,1014.8
1,"2021-10-08 03:46:07",12.3,19.6,47.3,1014.8
1,"2021-10-08 03:55:52",12.2,19.6,47.3,1014.8
1,"2021-10-08 04:05:36",12.3,19.6,47.4,1014.9
1,"2021-10-08 04:15:20",12.5,19.5,47.4,1015.1
1,"2021-10-08 04:25:04",12.3,19.5,47.5,1015.3
1,"2021-10-08 04:34:48",12.2,19.5,47.5,1015.4
1,"2021-10-08 04:44:32",12.3,19.5,47.5,1015.5
1,"2021-10-08 04:54:16",12.3,19.5,47.6,1015.5
1,"2021-10-08 05:04:01",12.3,19.4,47.8,1015.4
1,"2021-10-08 05:13:45",12.7,19.4,48.1,1015.5
1,"2021-10-08 05:23:30",12.7,19.4,48.2,1015.4
1,"2021-10-08 05:33:15",12.3,19.4,48.4,1015.5
1,"2021-10-08 05:42:57",12.6,19.4,48.5,1015.5
1,"2021-10-08 05:52:42",12.0,19.4,50.2,1015.5
1,"2021-10-08 06:02:26",12.1,19.5,51.2,1015.6
1,"2021-10-08 06:12:11",11.7,19.5,53.3,1015.7
1,"2021-10-08 06:21:56",12.2,19.6,53.9,1015.8
1,"2021-10-08 06:31:40",12.1,19.7,53.4,1016.0
1,"2021-10-08 06:41:24",12.0,19.7,52.8,1016.0
1,"2021-10-08 06:51:09",11.8,19.7,52.5,1016.2
1,"2021-10-08 07:00:53",11.6,19.7,52.3,1016.4
1,"2021-10-08 07:10:37",12.0,19.7,52.3,1016.5
1,"2021-10-08 07:20:21",12.1,19.7,52.3,1016.7
1,"2021-10-08 07:30:06",12.4,19.7,51.9,1016.7
1,"2021-10-08 07:39:50",12.6,19.7,51.6,1016.8
1,"2021-10-08 07:49:34",12.8,19.7,51.8,1016.8
1,"2021-10-08 07:59:19",12.9,19.7,51.3,1016.9
1,"2021-10-08 08:09:03",13.1,19.7,50.9,1016.9
1,"2021-10-08 08:18:48",13.2,19.7,50.5,1016.8
1,"2021-10-08 08:28:32",13.5,19.7,50.3,1016.8
1,"2021-10-08 08:38:15",13.6,19.7,50.0,1016.8
1,"2021-10-08 08:48:00",13.9,19.7,49.8,1016.7
1,"2021-10-08 08:57:44",14.4,19.7,49.7,1016.7
1,"2021-10-08 09:07:28",14.7,19.7,50.6,1016.8
1,"2021-10-08 09:17:13",14.8,19.8,51.3,1016.8
1,"2021-10-08 09:26:57",14.8,20.0,51.0,1016.8
1,"2021-10-08 09:36:42",15.2,20.1,50.7,1016.9
1,"2021-10-08 09:46:27",15.3,20.3,50.3,1016.8
1,"2021-10-08 09:56:10",15.6,20.4,49.9,1016.6
1,"2021-10-08 10:05:54",15.8,20.5,49.8,1016.5
1,"2021-10-08 10:15:39",16.1,20.6,49.4,1016.6
1,"2021-10-08 10:25:23",16.0,20.8,49.3,1016.4
1,"2021-10-08 10:35:08",16.2,20.8,49.2,1016.5
1,"2021-10-08 10:44:52",16.5,21.0,48.7,1016.4
1,"2021-10-08 10:54:37",16.8,21.1,48.5,1016.4
1,"2021-10-08 11:04:22",17.0,21.2,48.2,1016.2
1,"2021-10-08 11:14:06",17.1,21.4,47.9,1016.2
1,"2021-10-08 11:23:51",17.2,21.8,47.0,1016.3
1,"2021-10-08 11:33:37",17.4,22.1,46.0,1016.2
1,"2021-10-08 11:43:20",17.4,22.0,46.5,1016.2
1,"2021-10-08 11:53:05",18.0,22.1,46.4,1016.3
1,"2021-10-08 12:02:48",18.0,22.2,46.0,1016.2
1,"2021-10-08 12:12:33",18.5,22.5,49.1,1016.0
1,"2021-10-08 12:22:18",19.1,22.7,48.7,1016.0
1,"2021-10-08 12:32:02",19.0,22.9,47.9,1015.9
1,"2021-10-08 12:41:47",19.5,23.0,47.2,1015.9
1,"2021-10-08 12:51:31",19.4,23.1,47.0,1015.8
1,"2021-10-08 13:01:16",19.4,23.2,46.6,1015.8
1,"2021-10-08 13:11:00",19.0,23.3,46.2,1015.7
1,"2021-10-08 13:20:45",20.0,23.4,46.0,1015.8
1,"2021-10-08 13:30:29",18.9,23.3,45.8,1015.9
1,"2021-10-08 13:40:13",19.6,23.3,46.0,1016.0
1,"2021-10-08 13:49:57",19.3,23.3,45.5,1016.0
1,"2021-10-08 13:59:42",18.5,23.3,45.8,1016.0
1,"2021-10-08 14:09:26",19.0,23.3,45.9,1016.1
1,"2021-10-08 14:19:11",18.3,23.3,46.0,1016.1
1,"2021-10-08 14:28:55",19.4,23.3,45.9,1016.3
1,"2021-10-08 14:38:39",18.5,23.3,46.0,1016.3
1,"2021-10-08 14:48:24",18.6,23.3,46.0,1016.4
1,"2021-10-08 14:58:08",19.1,23.3,46.0,1016.6
1,"2021-10-08 15:07:52",18.6,23.4,45.9,1016.7
1,"2021-10-08 15:17:37",18.4,23.4,45.8,1016.8
1,"2021-10-08 15:27:22",19.6,23.4,45.7,1016.8
1,"2021-10-08 15:37:05",18.6,23.5,45.8,1016.8
1,"2021-10-08 15:46:49",18.2,23.4,45.7,1017.0
1,"2021-10-08 15:56:34",18.4,23.4,45.5,1016.9
1,"2021-10-08 16:06:18",19.0,23.5,45.5,1017.0
1,"2021-10-08 16:16:04",19.5,23.5,45.5,1016.9
1,"2021-10-08 16:25:47",19.0,23.6,45.4,1016.9
1,"2021-10-08 16:35:31",19.0,23.7,45.3,1017.1
1,"2021-10-08 16:45:16",18.3,23.7,45.1,1017.2
1,"2021-10-08 16:55:00",18.0,24.0,44.2,1017.2
1,"2021-10-08 17:04:44",18.2,23.7,44.6,1017.2
1,"2021-10-08 17:14:28",17.7,23.6,44.8,1017.4
1,"2021-10-08 17:24:12",17.7,23.4,44.5,1017.7
1,"2021-10-08 17:33:56",17.6,23.3,44.0,1017.9
1,"2021-10-08 17:43:40",19.6,23.2,44.5,1018.2
1,"2021-10-08 17:53:25",19.3,23.1,45.5,1018.3
1,"2021-10-08 18:03:09",19.3,23.1,46.1,1018.4
1,"2021-10-08 18:12:53",20.6,23.0,46.5,1018.5
1,"2021-10-08 18:22:38",20.3,23.0,46.8,1018.6
1,"2021-10-08 18:32:22",17.8,23.0,47.1,1018.8
1,"2021-10-08 18:42:06",17.5,22.9,47.3,1019.0
1,"2021-10-08 18:51:50",18.8,22.9,47.4,1019.1
1,"2021-10-08 19:01:34",18.6,23.0,47.4,1019.3
1,"2021-10-08 19:11:18",19.5,22.9,47.6,1019.5
1,"2021-10-08 19:21:03",18.9,22.9,47.8,1019.7
1,"2021-10-08 19:30:46",18.6,22.9,48.0,1019.7
1,"2021-10-08 19:40:30",18.8,22.8,48.0,1019.8
1,"2021-10-08 19:50:15",17.7,22.8,48.2,1019.8
1,"2021-10-08 19:59:58",18.4,22.8,48.3,1020.0
1,"2021-10-08 20:09:42",18.5,22.8,48.4,1020.1
1,"2021-10-08 20:19:26",18.8,22.8,48.5,1020.2
1,"2021-10-08 20:29:10",17.9,22.8,48.6,1020.2
1,"2021-10-08 20:38:54",16.7,22.8,48.7,1020.3
1,"2021-10-08 20:48:38",17.7,22.7,48.8,1020.5
1,"2021-10-08 20:58:23",17.9,22.7,48.9,1020.5
1,"2021-10-08 21:08:07",18.7,22.7,49.0,1020.5
1,"2021-10-08 21:17:51",18.3,22.7,49.0,1020.5
1,"2021-10-08 21:27:36",18.0,22.8,48.9,1020.6
1,"2021-10-08 21:37:19",15.4,22.8,47.7,1020.7
1,"2021-10-08 21:47:03",16.8,22.6,48.2,1020.9
1,"2021-10-08 21:56:46",16.4,22.5,48.6,1020.9
1,"2021-10-08 22:06:30",17.0,22.3,48.8,1020.9
1,"2021-10-08 22:16:14",14.6,22.2,49.6,1021.1
1,"2021-10-08 22:25:59",14.7,22.2,50.3,1021.2
1,"2021-10-08 22:35:43",14.6,22.1,49.6,1021.2
